id,income
30859,1
5828,1
22857,1
22677,1
3385,1
3856,1
24413,1
9203,1
29832,1
25365,1
6988,1
5429,1
24594,1
12471,1
29487,1
15819,1
23057,1
28400,1
6885,1
24783,1
29532,1
23359,1
23037,1
24045,1
16624,1
21582,1
13884,1
11211,1
6258,1
5290,1
586,1
22482,1
5298,1
9033,1
23473,1
20942,1
2167,1
4270,1
21884,1
10020,1
16652,1
23696,1
25627,1
3862,1
30613,1
7728,1
29090,1
29656,1
7952,1
29831,1
28439,1
32244,1
14915,1
15505,1
27713,1
1592,1
26740,1
21568,1
27420,1
17624,1
4908,1
6021,1
27934,1
20949,1
22086,1
3055,1
8777,1
26323,1
22629,1
4508,1
4376,1
25332,1
27919,1
11739,1
29092,1
7019,1
24905,1
6492,1
19838,1
20760,1
28969,1
1756,1
17177,1
14080,1
12706,1
21147,1
17688,1
18483,1
27065,1
20838,1
9127,1
8013,1
29583,1
27936,1
270,1
28947,1
22255,1
26586,1
8638,1
18834,1
180,1
13244,1
9299,1
6890,1
16066,1
18283,1
13698,1
27747,1
28012,1
17667,1
17402,1
10364,1
21970,1
28446,1
18157,1
29603,1
11911,1
31765,1
5942,1
5934,1
3381,1
9422,1
20535,1
4297,1
6539,1
25898,1
20285,1
7485,1
19209,1
18138,1
27258,1
15757,1
27980,1
3909,1
18759,1
28854,1
13052,1
20719,1
12769,1
6567,1
12638,1
13264,1
15081,1
11590,1
30854,1
11979,1
14374,1
17936,1
350,1
32149,1
13773,1
28626,1
18075,1
19369,1
2523,1
11128,1
14515,1
12135,1
20629,1
31153,1
12069,1
18509,1
29368,1
16335,1
21358,1
6642,1
12263,1
18420,1
16083,1
13604,1
5663,1
29572,1
26141,1
10853,1
4767,1
13089,1
28344,1
31851,1
9662,1
31941,1
21605,1
7570,1
1963,1
21369,1
24832,1
5640,1
29573,1
21356,1
4655,1
10234,1
25130,1
13204,1
19637,1
20909,1
26749,1
23729,1
19941,1
2449,1
4871,1
8804,1
27481,1
3075,1
13858,1
32432,1
7613,1
579,1
16739,1
10852,1
21952,1
29341,1
24708,1
24554,1
10361,1
24925,1
26509,1
14586,1
26898,1
683,1
3092,1
8451,1
4867,1
30550,1
20493,1
8818,1
31961,1
27954,1
5731,1
32514,1
16943,1
5182,1
26128,1
31678,1
32018,1
29250,1
28910,1
10323,1
13268,1
18065,1
27609,1
18620,1
22826,1
25358,1
25066,1
21903,1
7107,1
8331,1
22068,1
22274,1
26467,1
1212,1
30507,1
28996,1
24401,1
4969,1
1858,1
21184,1
21622,1
6331,1
26629,1
8116,1
22583,1
26139,1
8747,1
32351,1
28717,1
28004,1
20004,1
26743,1
8742,1
15999,1
8160,1
5955,1
3532,1
16195,1
12334,1
1226,1
17925,1
30822,1
15257,1
25039,1
28404,1
13147,1
12985,1
31398,1
16017,1
12430,1
27376,1
29103,1
27306,1
3890,1
14644,1
3442,1
22630,1
23437,1
10722,1
29595,1
16248,1
23913,1
14441,1
21197,1
8563,1
24973,1
8645,1
32204,1
4219,1
12685,1
11729,1
17329,1
19910,1
9379,1
7432,1
1680,1
18468,1
13011,1
26854,1
5635,1
10994,1
786,1
100,1
25280,1
1964,1
30577,1
28268,1
11524,1
1484,1
7951,1
20200,1
26254,1
12809,1
16280,1
25831,1
11507,1
22455,1
11949,1
15662,1
28115,1
22667,1
9343,1
26789,1
2511,1
28381,1
5600,1
11882,1
1766,1
20438,1
27127,1
16535,1
25654,1
13321,1
21791,1
22957,1
6806,1
14478,1
17547,1
13840,1
15535,1
16222,1
1897,1
23081,1
27594,1
30119,1
21631,1
32558,1
25241,1
20640,1
16521,1
15050,1
1922,1
22289,1
6432,1
1492,1
3716,1
6917,1
16354,1
28111,1
24522,1
20531,1
25453,1
8771,1
23282,1
8403,1
30709,1
8128,1
12202,1
30700,1
3380,1
12967,1
14241,1
17220,1
30068,1
17816,1
17940,1
413,1
348,1
32286,1
27267,1
9091,1
26513,1
20991,1
18284,1
3383,1
15719,1
19118,1
20164,1
31322,1
18839,1
19195,1
16231,1
18957,1
13682,1
1675,1
30996,1
23248,1
9161,1
1596,1
32025,1
8303,1
28611,1
15374,1
27862,1
2714,1
21378,1
16998,1
10649,1
10252,1
4709,1
11821,1
9735,1
32259,1
11070,1
5035,1
13219,1
6445,1
12330,1
24942,1
2020,1
10978,1
5566,1
19856,1
27948,1
21096,1
524,1
4389,1
3304,1
29827,1
5515,1
6453,1
1719,1
29521,1
17011,1
31071,1
9181,1
23655,1
22463,1
12599,1
9394,1
23523,1
13271,1
11448,1
27597,1
7299,1
27930,1
5339,1
23843,1
31839,1
27848,1
28239,1
24170,1
7255,1
28485,1
23777,1
14816,1
6578,1
31626,1
5325,1
3024,1
5965,1
7983,1
577,1
25661,1
14220,1
29129,1
13423,1
16592,1
10335,1
27223,1
5216,1
5980,1
28496,1
15189,1
30137,1
3453,1
12970,1
14506,1
26884,1
17289,1
9244,1
3052,1
11307,1
11841,1
5879,1
7575,1
16840,1
20279,1
23183,1
28989,1
29160,1
19047,1
23665,1
319,1
20662,1
2687,1
5838,1
1486,1
14230,1
25972,1
17118,1
4924,1
944,1
977,1
5353,1
18827,1
20019,1
19817,1
72,1
24883,1
800,1
3741,1
27053,1
23451,1
15395,1
14963,1
7172,1
7345,1
21377,1
8416,1
21139,1
17519,1
12693,1
12268,1
9103,1
4215,1
28482,1
30935,1
11996,1
22909,1
22296,1
21520,1
8019,1
18527,1
5274,1
22377,1
31460,1
2445,1
22506,1
6604,1
23408,1
13119,1
8943,1
5153,1
23482,1
11442,1
19143,1
26568,1
32073,1
18083,1
8860,1
14012,1
21939,1
5364,1
25865,1
22825,1
23442,1
27304,1
16976,1
9465,1
27834,1
22260,1
7093,1
32521,1
6036,1
15672,1
17168,1
5107,1
31733,1
355,1
24529,1
16216,1
21354,1
26985,1
154,1
16699,1
8806,1
11721,1
11910,1
9993,1
27516,1
21136,1
22596,1
10836,1
29036,1
15199,1
394,1
1849,1
18227,1
818,1
599,1
6152,1
16808,1
13450,1
521,1
24067,1
24312,1
12649,1
31349,1
6787,1
29726,1
11443,1
8079,1
29675,1
2187,1
31906,1
25446,1
16765,1
19596,1
6628,1
21158,1
5619,1
11941,1
27790,1
15181,1
21018,1
30346,1
3912,1
31270,1
5720,1
11193,1
602,1
1701,1
18367,1
27238,1
1302,1
31347,1
29405,1
10825,1
11015,1
18027,1
22117,1
11605,1
32169,1
22027,1
19241,1
12866,1
30607,1
9545,1
31095,1
682,1
5577,1
25203,1
22602,1
32166,1
9232,1
26907,1
10632,1
17856,1
22032,1
2115,1
1452,1
23283,1
25989,1
12060,1
10810,1
10289,1
25346,1
13117,1
18044,1
27288,1
1290,1
5989,1
16604,1
3577,1
28228,1
17236,1
4961,1
11847,1
5238,1
20892,1
28712,1
14829,1
21757,1
3232,1
6587,1
19624,1
3913,1
20855,1
16333,1
27413,1
6069,1
15510,1
7653,1
9528,1
27973,1
30282,1
13200,1
26946,1
25834,1
12181,1
12764,1
6379,1
30812,1
26879,1
22148,1
24520,1
8940,1
4540,1
22775,1
20473,1
6115,1
3382,1
19434,1
15282,1
30653,1
14675,1
4434,1
11506,1
30701,1
12203,1
785,1
19753,1
30270,1
25599,1
26725,1
21455,1
7723,1
1381,1
20395,1
8646,1
28280,1
20123,1
16357,1
3891,1
22444,1
9456,1
5208,1
3122,1
10463,1
24557,1
9639,1
2868,1
22001,1
10677,1
3098,1
18122,1
13552,1
31132,1
8232,1
7763,1
17027,1
10271,1
31917,1
4991,1
27141,1
5473,1
30821,1
14089,1
19944,1
19111,1
2245,1
6707,1
8781,1
23800,1
28918,1
25168,1
27670,1
28641,1
13668,1
25994,1
4345,1
18261,1
4408,1
11500,1
20158,1
10350,1
14527,1
30947,1
7395,1
23998,1
30482,1
14042,1
31492,1
1012,1
15902,1
17850,1
3977,1
30781,1
12240,1
23514,1
6593,1
26511,1
15880,1
7571,1
15479,1
6749,1
32065,1
10220,1
12814,1
13563,1
8775,1
6268,1
13544,1
29270,1
15941,1
4663,1
16665,1
27695,1
19546,1
11936,1
6946,1
11604,1
15213,1
22584,1
737,1
7636,1
26623,1
30165,1
15090,1
17020,1
25377,1
5499,1
15798,1
6968,1
988,1
11177,1
30952,1
15312,1
14582,1
19503,1
7637,1
13757,1
26138,1
1955,1
918,1
4202,1
4430,1
7565,1
30765,1
31894,1
2069,1
22024,1
29644,1
25240,1
12104,1
4587,1
8056,1
1130,1
8489,1
12458,1
16164,1
25418,1
14436,1
17738,1
3062,1
13306,1
24087,1
26548,1
4940,1
13968,1
8540,1
31817,1
2826,1
26000,1
27234,1
14377,1
21091,1
4149,1
24286,1
17730,1
31222,1
10861,1
8929,1
2066,1
25782,1
